timestamp,status
2025-05-09 02:16:39,safe
2025-05-09 02:16:39,safe
2025-05-09 02:16:39,safe
2025-05-09 02:16:39,safe
2025-05-09 02:16:39,safe
2025-05-09 02:16:39,safe
2025-05-09 02:16:39,safe
2025-05-09 02:16:40,safe
2025-05-09 02:16:40,safe
2025-05-09 02:16:40,safe
2025-05-09 02:16:40,safe
2025-05-09 02:16:40,head_pose
2025-05-09 02:16:40,head_pose
2025-05-09 02:16:40,hand_off
2025-05-09 02:16:40,hand_off
2025-05-09 02:16:40,hand_off
2025-05-09 02:16:40,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:41,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:42,hand_off
2025-05-09 02:16:43,hand_off
2025-05-09 02:16:43,hand_off
2025-05-09 02:16:43,hand_off
2025-05-09 02:17:44,safe
2025-05-09 02:17:44,safe
2025-05-09 02:17:44,safe
2025-05-09 02:17:44,safe
2025-05-09 02:17:44,head_pose
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,head_pose
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,head_pose
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,safe
2025-05-09 02:17:45,safe
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:46,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:47,hand_off
2025-05-09 02:17:48,hand_off
2025-05-09 02:17:48,hand_off
2025-05-09 02:17:48,hand_off
2025-05-09 02:17:48,phone_used
2025-05-09 02:17:48,head_pose
2025-05-09 02:17:48,phone_used
2025-05-09 02:17:48,phone_used
2025-05-09 02:17:48,phone_used
2025-05-09 02:17:48,phone_used
2025-05-09 02:17:49,phone_used
2025-05-09 02:17:49,head_pose
2025-05-09 02:17:49,head_pose
2025-05-09 02:17:49,phone_used
2025-05-09 02:17:49,phone_used
2025-05-09 02:17:49,phone_used
2025-05-09 02:17:49,phone_used
2025-05-09 02:17:49,head_pose
2025-05-09 02:17:50,head_pose
2025-05-09 02:17:50,head_pose
2025-05-09 02:17:50,head_pose
2025-05-09 02:17:50,safe
2025-05-09 02:17:50,safe
2025-05-09 02:17:50,safe
2025-05-09 02:17:50,safe
2025-05-09 02:17:50,safe
2025-05-09 02:17:50,safe
2025-05-09 02:17:51,safe
2025-05-09 02:17:51,safe
2025-05-09 02:17:51,safe
2025-05-09 02:17:51,safe
2025-05-09 02:17:51,safe
2025-05-09 02:17:51,safe
2025-05-09 02:17:51,hand_off
2025-05-09 02:17:51,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:52,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:53,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:54,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:55,hand_off
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:56,drowsy
2025-05-09 02:17:57,drowsy
2025-05-09 02:17:57,drowsy
2025-05-09 02:17:57,drowsy
2025-05-09 02:17:57,hand_off
2025-05-09 02:17:57,hand_off
2025-05-09 02:17:57,hand_off
2025-05-09 02:17:57,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:58,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:17:59,hand_off
2025-05-09 02:18:00,hand_off
2025-05-09 02:18:00,hand_off
2025-05-09 02:18:00,hand_off
2025-05-09 02:18:00,hand_off
2025-05-09 02:18:00,hand_off
2025-05-09 02:18:00,hand_off
2025-05-09 02:44:39,safe
2025-05-09 02:44:39,safe
2025-05-09 02:44:39,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:40,safe
2025-05-09 02:44:41,safe
2025-05-09 02:44:41,safe
2025-05-09 02:44:41,safe
2025-05-09 02:44:41,safe
2025-05-09 02:44:41,hand_off
2025-05-09 02:44:41,hand_off
2025-05-09 02:44:41,hand_off
2025-05-09 02:44:41,hand_off
2025-05-09 02:44:41,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:42,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:43,hand_off
2025-05-09 02:44:44,hand_off
2025-05-09 02:44:44,safe
2025-05-09 02:44:44,safe
2025-05-09 02:44:44,safe
2025-05-09 02:44:44,safe
2025-05-09 02:44:44,safe
2025-05-09 02:44:44,safe
2025-05-09 02:44:44,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:45,safe
2025-05-09 02:44:46,safe
2025-05-09 02:44:46,safe
2025-05-09 02:44:46,safe
2025-05-09 02:44:46,safe
2025-05-09 02:44:46,safe
2025-05-09 02:44:46,phone_used
2025-05-09 02:44:46,phone_used
2025-05-09 02:44:47,phone_used
2025-05-09 02:44:47,phone_used
2025-05-09 02:44:47,safe
2025-05-09 02:44:47,phone_used
2025-05-09 02:44:47,phone_used
2025-05-09 02:44:47,safe
2025-05-09 02:44:47,safe
2025-05-09 02:44:47,phone_used
2025-05-09 02:44:48,safe
2025-05-09 02:44:48,safe
2025-05-09 02:44:48,phone_used
2025-05-09 02:44:48,phone_used
2025-05-09 02:44:48,drowsy
2025-05-09 02:44:48,drowsy
2025-05-09 02:44:48,drowsy
2025-05-09 02:44:49,drowsy
2025-05-09 02:44:49,safe
2025-05-09 02:44:49,safe
2025-05-09 02:44:49,drowsy
2025-05-09 02:44:49,safe
2025-05-09 02:44:49,safe
2025-05-09 02:44:49,safe
2025-05-09 02:44:49,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:50,safe
2025-05-09 02:44:51,head_pose
2025-05-09 02:44:51,head_pose
2025-05-09 02:44:51,safe
2025-05-09 02:44:51,safe
2025-05-09 02:44:51,hand_off
2025-05-09 02:44:51,hand_off
2025-05-09 02:44:51,hand_off
2025-05-09 02:44:51,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:52,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:53,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:54,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:55,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:56,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:57,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:58,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:44:59,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:00,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:01,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:02,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:03,hand_off
2025-05-09 02:45:04,hand_off
2025-05-09 02:45:04,hand_off
2025-05-09 02:45:04,safe
2025-05-09 02:45:04,safe
2025-05-09 02:45:04,safe
2025-05-09 02:45:04,safe
2025-05-09 02:45:04,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:05,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:06,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,safe
2025-05-09 02:45:07,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:08,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:09,hand_off
2025-05-09 02:45:10,hand_off
2025-05-09 02:45:10,safe
2025-05-09 02:45:10,safe
2025-05-09 02:45:10,safe
2025-05-09 02:45:10,safe
2025-05-09 02:45:10,safe
2025-05-09 02:45:10,safe
2025-05-09 02:45:11,safe
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:11,phone_used
2025-05-09 02:45:12,phone_used
2025-05-09 02:45:12,phone_used
2025-05-09 02:45:12,safe
2025-05-09 02:45:12,safe
2025-05-09 02:45:12,safe
2025-05-09 02:45:12,phone_used
2025-05-09 02:45:12,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:13,safe
2025-05-09 02:45:14,drowsy
2025-05-09 02:45:14,safe
2025-05-09 02:45:14,safe
2025-05-09 02:45:14,safe
2025-05-09 02:45:14,safe
2025-05-09 02:45:14,safe
2025-05-09 02:45:14,drowsy
2025-05-09 02:45:14,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:15,drowsy
2025-05-09 02:45:16,drowsy
2025-05-09 02:45:16,drowsy
2025-05-09 02:45:16,safe
2025-05-09 02:45:16,safe
2025-05-09 02:45:16,safe
2025-05-09 02:45:16,safe
2025-05-09 02:45:16,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:17,safe
2025-05-09 02:45:18,safe
2025-05-09 02:45:18,safe
2025-05-09 02:45:18,safe
2025-05-09 02:45:18,safe
2025-05-09 02:45:18,safe
2025-05-09 02:45:18,drowsy
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:19,safe
2025-05-09 02:45:20,safe
2025-05-09 02:45:20,safe
2025-05-09 02:45:20,safe
2025-05-09 02:45:20,safe
2025-05-09 02:45:20,safe
2025-05-09 02:45:20,drowsy
2025-05-09 02:45:20,drowsy
2025-05-09 02:45:21,drowsy
2025-05-09 02:45:21,drowsy
2025-05-09 02:45:21,safe
2025-05-09 02:45:21,drowsy
2025-05-09 02:45:21,drowsy
2025-05-09 02:45:21,drowsy
2025-05-09 02:45:21,hand_off
2025-05-09 02:45:21,drowsy
2025-05-09 02:45:22,drowsy
2025-05-09 02:45:22,drowsy
2025-05-09 02:45:22,drowsy
2025-05-09 02:45:22,drowsy
2025-05-09 02:45:22,drowsy
2025-05-09 02:45:22,hand_off
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:23,drowsy
2025-05-09 02:45:24,drowsy
2025-05-09 02:45:24,drowsy
2025-05-09 02:45:24,drowsy
2025-05-09 02:45:24,hand_off
2025-05-09 02:45:24,hand_off
2025-05-09 02:45:24,drowsy
2025-05-09 02:45:24,drowsy
2025-05-09 02:45:24,drowsy
2025-05-09 02:45:25,drowsy
2025-05-09 02:45:25,drowsy
2025-05-09 02:45:25,drowsy
2025-05-09 02:45:25,drowsy
2025-05-09 02:45:25,drowsy
2025-05-09 02:45:25,hand_off
2025-05-09 02:45:25,hand_off
2025-05-09 02:45:26,drowsy
2025-05-09 02:45:26,drowsy
2025-05-09 02:45:26,drowsy
2025-05-09 02:45:26,drowsy
2025-05-09 02:45:26,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:27,drowsy
2025-05-09 02:45:28,drowsy
2025-05-09 02:45:28,drowsy
2025-05-09 02:45:28,drowsy
2025-05-09 02:45:28,drowsy
2025-05-09 02:45:28,drowsy
2025-05-09 02:45:28,drowsy
2025-05-09 02:45:29,drowsy
2025-05-09 02:45:29,drowsy
2025-05-09 02:45:29,drowsy
2025-05-09 02:45:29,drowsy
2025-05-09 02:45:29,hand_off
2025-05-09 02:45:29,drowsy
2025-05-09 02:45:29,drowsy
2025-05-09 02:45:30,drowsy
2025-05-09 02:45:30,drowsy
2025-05-09 02:45:30,drowsy
2025-05-09 02:45:30,hand_off
2025-05-09 02:45:30,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:31,drowsy
2025-05-09 02:45:32,drowsy
2025-05-09 02:45:32,drowsy
2025-05-09 02:45:32,drowsy
2025-05-09 02:45:32,drowsy
2025-05-09 02:45:32,drowsy
2025-05-09 02:45:32,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:33,drowsy
2025-05-09 02:45:34,drowsy
2025-05-09 02:45:34,drowsy
2025-05-09 02:45:34,drowsy
2025-05-09 02:45:35,drowsy
2025-05-09 02:45:35,drowsy
2025-05-09 02:45:35,drowsy
2025-05-09 02:45:35,drowsy
2025-05-09 02:45:35,drowsy
2025-05-09 02:45:36,drowsy
2025-05-09 02:45:36,drowsy
2025-05-09 02:45:36,drowsy
2025-05-09 02:45:36,hand_off
2025-05-09 02:45:36,hand_off
2025-05-09 02:45:36,hand_off
2025-05-09 02:45:36,hand_off
2025-05-09 02:45:36,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:37,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:38,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:39,hand_off
2025-05-09 02:45:40,hand_off
2025-05-09 02:45:40,hand_off
2025-05-09 02:45:40,hand_off
2025-05-09 02:45:40,hand_off
2025-05-09 02:45:40,hand_off
2025-05-09 02:45:40,hand_off
2025-05-09 02:45:40,hand_off
